date_time,title,link,person,groups,sub_categories,categories,score,year,month,date,time
2021-03-17 22:17:00,รัฐสภามีมติเดินหน้าโหวตแก้ไข รธน.วาระ 3 - ภท.ยกก๊วนวอล์กเอาต์ “ชาดา” ลั่นไร้สาระสิ้นดี,https://mgronline.com/politics/detail/9640000025906,"ชาดา ไทยเศรษฐ์,พรรคภูมิใจไทย,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2564,3,2021-03-17,22:17:00
2019-06-14 19:32:00,"ภท.ส่งชื่อรมต.ถึง ""บิ๊กตู่"" ให้สิทธิ์ตัดสินใจ ""ชาดา"" นั่งรมช.เกษตรฯหรือไม่",https://mgronline.com/politics/detail/9620000056878,"พลเอก ประยุทธ์ จันทร์โอชา,ชาดา ไทยเศรษฐ์,พรรคภูมิใจไทย,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2562,6,2019-06-14,19:32:00
2014-03-03 13:38:00,ปชป.จี้จัดการกบฏแยกดินแดน จ่อยื่นยุบ พท.ซัด “ชาดา” เงียบกริบจำนำข้าว,https://mgronline.com/politics/detail/9570000024376,"ชาดา ไทยเศรษฐ์,พรรคประชาธิปัตย์,พรรคเพื่อไทย,","ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2557,3,2014-03-03,13:38:00
