date_time,title,link,person,groups,sub_categories,categories,score,year,month,date,time
2022-08-07 17:10:00,“ชัช เตาปูน” ย้ำคงหนุน “บิ๊กตู่” เหตุเทิดทูนสถาบันเช่นกัน ไม่ยุบพลังท้องถิ่นไทพร้อมสู้ทุกกติกา,https://mgronline.com/politics/detail/9650000075201,"พลเอก ประยุทธ์ จันทร์โอชา,พรรคพลังท้องถิ่นไท,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2565,8,2022-08-07,17:10:00
2022-03-16 12:05:00,5 ส.ส.พลังท้องถิ่นไท แสดงพลังหนุน “บิ๊กตู่” ย้ำต้องเร่งแก้ปัญหาชาวบ้าน,https://mgronline.com/politics/detail/9650000025780,"พลเอก ประยุทธ์ จันทร์โอชา,พรรคพลังท้องถิ่นไท,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2565,3,2022-03-16,12:05:00
2022-03-11 14:52:00,2 ส.ส.พลังท้องถิ่นไทโผล่วงข้าวก๊วนธรรมนัส ไร้เงา “ชัช เตาปูน”- 5 พรรคเล็กไม่มา,https://mgronline.com/politics/detail/9650000024196,"ร้อยเอก ธรรมนัส พรหมเผ่า,ร้อยเอก ธรรมนัส พรหมเผ่า,ร้อยเอก ธรรมนัส พรหมเผ่า,พรรคพลังท้องถิ่นไท,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2565,3,2022-03-11,14:52:00
2022-03-08 12:34:00,“ชาติพัฒนา-พลังท้องถิ่นไท” ถูกทิ้ง! พรรคร่วมรัฐบาลไม่ได้เชิญร่วมงานเลี้ยงเย็นนี้,https://mgronline.com/politics/detail/9650000022887,"พรรคพลังท้องถิ่นไท,พรรคชาติพัฒนา,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2565,3,2022-03-08,12:34:00
2021-07-27 14:29:00,พลังท้องถิ่นไท ชี้โควิดระบาดหนัก เพราะรัฐร่วมศูนย์ แนะให้ท้องถิ่นจัดการพร้อมหนุนงบ,https://mgronline.com/politics/detail/9640000073436,"พรรคพลังท้องถิ่นไท,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",-1.0,2564,7,2021-07-27,14:29:00
2020-01-31 15:08:00,ส.ส.พลังท้องถิ่นไท เลี่ยงตอบเสียบบัตรแทนกันหรือไม่ ให้รอการตรวจสอบ,https://mgronline.com/politics/detail/9630000010341,"พรรคพลังท้องถิ่นไท,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2563,1,2020-01-31,15:08:00
2020-01-08 12:32:00,“จารึก” เปิดตัวร่วม “พลังท้องถิ่นไท” หวังมีงบพัฒนาพื้นที่ “ชัช เตาปูน” พร้อมรับอีกไม่อั้น,https://mgronline.com/politics/detail/9630000002088,"จารึก ศรีอ่อน,พรรคพลังท้องถิ่นไท,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2563,1,2020-01-08,12:32:00
