date_time,title,link,person,groups,sub_categories,categories,score,year,month,date,time
2022-09-30 20:04:00,“อัษฎางค์” แสบ ตอบ 3 นิ้ว “ลุงตู่” อยู่ต่อแค่ไหน “อดีตบิ๊ก ศรภ.” ชี้ ขึ้นกับ “ทักษิณ” ป่วนหรือไม่ “โรม” ฮึ่ม! อยู่ไม่สุข,https://mgronline.com/politics/detail/9650000094124,"พลเอก ประยุทธ์ จันทร์โอชา,รังสิมันต์ โรม,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2565,9,2022-09-30,20:04:00
2022-09-18 16:10:00,“โรม” ปัดก้าวไกลส่ง “จุรีพร สินธุไพร” ชิงนายก อบจ.ร้อยเอ็ด ชี้คนในพรรคช่วยหาเสียงนามส่วนตัว,https://mgronline.com/politics/detail/9650000089689,"รังสิมันต์ โรม,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2565,9,2022-09-18,16:10:00
2022-07-05 13:57:00,“โรม” เผย พรรคก้าวไกล ลับมีดพร้อมเตรียมอภิปรายทุกวัน บอกแม้เสียงแพ้ในสภา แต่ ปชช.เตรียมรับไม้ในในการเลือกตั้ง,https://mgronline.com/politics/detail/9650000063858,"รังสิมันต์ โรม,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2565,7,2022-07-05,13:57:00
2022-04-27 17:05:00,พปชร.สวน “โรม” อย่าเรียก ตปท.จุ้นบ่อนทำลายชาติ ยันรัฐให้ความสำคัญค้ามนุษย์จนสถานภาพดีขึ้น,https://mgronline.com/politics/detail/9650000040098,"รังสิมันต์ โรม,พรรคพลังประชารัฐ,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2565,4,2022-04-27,17:05:00
2022-02-23 11:57:00,“ก้าวไกล” เดินหน้ายุทธการโรยเกลือ จ่อฟ้อง รมต.กราวรูด ซัด รบ.ไร้น้ำยาแก้ “ค้ามนุษย์”-“โรม” ยัน “ปวีณ” ลี้ภัยออสเตรเลียจริง,https://mgronline.com/politics/detail/9650000018243,"รังสิมันต์ โรม,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2565,2,2022-02-23,11:57:00
2021-11-04 17:24:00,“สิระ” นำกรณี “แม้ว” แทรกแซง พท.หารือ กมธ.กม.ศึกษาตามอำนาจ รธน.ปัดชี้ถูกผิด “โรม” โดดแย้ง,https://mgronline.com/politics/detail/9640000109523,"รังสิมันต์ โรม,สิระ เจนจาคะ,พรรคเพื่อไทย,ทักษิณ ชินวัตร,","ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2564,11,2021-11-04,17:24:00
2021-04-01 15:37:00,“สิระ” ปูด “โรม” แถลงส่วนตัวเชิญ ปธ.ศาลฎีกาแจง ย้อนใช้ข้อบังคับใด อ้างโซเชียลฯ ไม่ได้,https://mgronline.com/politics/detail/9640000031159,"ศาลยุติธรรม,รังสิมันต์ โรม,สิระ เจนจาคะ,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2564,4,2021-04-01,15:37:00
2021-04-01 14:27:00,“โรม” ยัน กมธ.มีสิทธิเรียก ปธ.ศาลฎีกาแจง ชงฝ่าย กม.สภาชี้ขาด อัด “สุกิจ” ไม่รู้รายละเอียด,https://mgronline.com/politics/detail/9640000031112,"ศาลยุติธรรม,รังสิมันต์ โรม,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2564,4,2021-04-01,14:27:00
2021-02-09 14:23:00,“สิระ” เย้ย “โรม” ร้อนตัวเด็กอมมือ ไม่คุกคามชาวบ้านก็มาแจง พท.ปัดดิสเครดิตฝ่ายค้านด้วยกัน,https://mgronline.com/politics/detail/9640000012990,"รังสิมันต์ โรม,สิระ เจนจาคะ,พรรคเพื่อไทย,","ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2564,2,2021-02-09,14:23:00
