person,count
วิโรจน์ ลักขณาอดิศร,5
พรรคอนาคตใหม่-พรรคก้าวไกล,4
พรรคภูมิใจไทย,2
คณะกรรมการการเลือกตั้ง,1
อมรัตน์ โชคปมิตต์กุล,1
