person,count
ศาลปกครอง,49
พรรคประชาธิปัตย์,3
ทักษิณ ชินวัตร,3
วิษณุ เครืองาม,3
คณะกรรมการการเลือกตั้ง,3
พรรคภูมิใจไทย,2
สาธิต ปิตุเตชะ,2
ถวิล เปลี่ยนศรี,2
พรรคเพื่อไทย,2
คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,2
พลเอก ประยุทธ์ จันทร์โอชา,2
ศักดิ์สยาม ชิดชอบ,2
พรรคอนาคตใหม่-พรรคก้าวไกล,2
นิพนธ์ บุญญามณี,2
จิรายุ ห่วงทรัพย์,1
เสรี สุวรรณภานนท์,1
พลเอก ประวิตร วงษ์สุวรรณ,1
สิระ เจนจาคะ,1
พลตำรวจเอก เสรีพิศุทธ์ เตมียเวส,1
ธนาธร จึงรุ่งเรืองกิจ,1
ศาลยุติธรรม,1
อภิสิทธิ์ เวชชาชีวะ,1
