person,count
พรรคเสรีรวมไทย,22
คณะกรรมการการเลือกตั้ง,8
เสรี สุวรรณภานนท์,5
พลตำรวจเอก เสรีพิศุทธ์ เตมียเวส,4
พลเอก ประยุทธ์ จันทร์โอชา,4
คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,2
ธนกร วังบุญคงชนะ,1
พรรคอนาคตใหม่-พรรคก้าวไกล,1
พลเอก ประวิตร วงษ์สุวรรณ,1
พลเอก อนุพงษ์ เผ่าจินดา,1
ปิยบุตร แสงกนกกุล,1
พรรคพลังประชารัฐ,1
