person,count
สนธิรัตน์ สนธิจิรวงศ์,30
พรรคพลังประชารัฐ,21
อุตตม สาวนายน,5
พลเอก ประยุทธ์ จันทร์โอชา,5
พลเอก อภิรัชต์ คงสมพงษ์,4
พรรคอนาคตใหม่-พรรคก้าวไกล,4
สุริยะ จึงรุ่งเรืองกิจ,4
พรรคประชาธิปัตย์,3
สุวิทย์ เมษินทรีย์,2
อนุชา นาคาศัย,2
ร้อยเอก ธรรมนัส พรหมเผ่า,2
พรรคภูมิใจไทย,1
ปารีณา ไกรคุปต์,1
อภิสิทธิ์ เวชชาชีวะ,1
พลเอก ประวิตร วงษ์สุวรรณ,1
สิระ เจนจาคะ,1
คณะกรรมการการเลือกตั้ง,1
พรรคเพื่อไทย,1
