person,count
เทวัญ ลิปตพัลลภ,8
นฤมล ภิญโญสินวัฒน์,2
สุริยะ จึงรุ่งเรืองกิจ,2
พรรคพลังประชารัฐ,2
พลเอก ประยุทธ์ จันทร์โอชา,1
พรรคชาติพัฒนา,1
พลเอก ประวิตร วงษ์สุวรรณ,1
พรรคเพื่อไทย,1
ธนาธร จึงรุ่งเรืองกิจ,1
