person,count
พรรคสร้างอนาคตไทย,4
พรรคพลังประชารัฐ,2
คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,2
สุทิน คลังแสง,1
พรรคเพื่อไทย,1
