person,count
จารึก ศรีอ่อน,2
คณะกรรมการการเลือกตั้ง,1
กวินนาถ ตาคีย์,1
พรรคอนาคตใหม่-พรรคก้าวไกล,1
พรรคพลังท้องถิ่นไท,1
