date_time,title,link,person,groups,sub_categories,categories,score,year,month,date,time
2022-10-18 20:27:00,“บิ๊กตู่” ขอโทษ “สันติ” กลาง ครม.เข้าใจผิดเยียวยา 50 ล.หาย ปัดว่าใคร สั่งเข้มโกงแชร์ลูกโซ่แบบ Forex 3D,https://mgronline.com/politics/detail/9650000099848,"พลเอก ประยุทธ์ จันทร์โอชา,สันติ พร้อมพัฒน์,สันติ พร้อมพัฒน์,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2565,10,2022-10-18,20:27:00
2022-10-18 16:36:00,“สันติ” ให้ “บิ๊กตู่” ตัดสินใจเข้า พปชร.หรือไม่ ชูระดับนี้ไปไหนก็เป็นผลดี ดันเคลียร์เครติดบูโรจ่ายหนี้หมดไม่ต้องดอง 2 ปี,https://mgronline.com/politics/detail/9650000099783,"พลเอก ประยุทธ์ จันทร์โอชา,สันติ พร้อมพัฒน์,สันติ พร้อมพัฒน์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2565,10,2022-10-18,16:36:00
2022-10-18 16:34:00,“สันติ” เผยเคลียร์ “บิ๊กตู่” เข้าใจแล้วเงินช่วยเกษตรกรยาสูบ 50 ล.ไม่หาย ชี้ ผอ.สำนักงบฯ เข้าใจผิด,https://mgronline.com/politics/detail/9650000099781,"พลเอก ประยุทธ์ จันทร์โอชา,สันติ พร้อมพัฒน์,สันติ พร้อมพัฒน์,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2565,10,2022-10-18,16:34:00
2022-10-11 19:39:00,ครม.เดือด “บิ๊กตู่” สวน “สันติ” รมต.รู้หน้าที่ หลังถูกบี้สั่งลงช่วยน้ำท่วม แถมใบ้กินโดนถามเงินเยียวยายาสูบ 50 ล.,https://mgronline.com/politics/detail/9650000097730,"พลเอก ประยุทธ์ จันทร์โอชา,สันติ พร้อมพัฒน์,สันติ พร้อมพัฒน์,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2565,10,2022-10-11,19:39:00
2021-08-18 19:55:00,“โทนี่” สอน “ก้าวไกล” อย่าใจร้อน “เด็กทอน” หยาม คิดว่าฉลาดตีไพ่โง่มา 20 ปี “สันติสุข” ซัด “โกง-หนีคดี” สิจริง,https://mgronline.com/politics/detail/9640000081541,"สันติ พร้อมพัฒน์,สันติ พร้อมพัฒน์,ธนาธร จึงรุ่งเรืองกิจ,พรรคอนาคตใหม่-พรรคก้าวไกล,ทักษิณ ชินวัตร,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2564,8,2021-08-18,19:55:00
2021-03-01 12:46:00,“ธนกร” ซัด “ทอน-เพื่อไทย” บิดเบือนใส่ร้ายรัฐบาลใช้ความรุนแรง ลั่นม็อบเหิมทำร้ายตำรวจ ไม่ชุมนุมสันติ,https://mgronline.com/politics/detail/9640000019892,"สันติ พร้อมพัฒน์,สันติ พร้อมพัฒน์,ธนกร วังบุญคงชนะ,ธนาธร จึงรุ่งเรืองกิจ,พรรคเพื่อไทย,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2564,3,2021-03-01,12:46:00
