date_time,title,link,person,groups,sub_categories,categories,score,year,month,date,time
2021-09-22 8:58:00,‘รองหัวหน้าฯไทยศรีวิไลย์’ ชี้พรรคเดินหน้าหาผู้สมัคร ส.ส.รองรับยุบสภา ย้ำ ใครอยู่ตรงข้ามลุงตู่เราเป็นพี่น้องกัน,https://mgronline.com/politics/detail/9640000093852,"พลเอก ประยุทธ์ จันทร์โอชา,พรรคไทยศรีวิไลย์,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2564,9,2021-09-22,8:58:00
2021-09-14 11:05:00,‘ไทยศรีวิไลย์’ เตรียมพร้อมศึกเลือกตั้ง ส.ส.ตั้งแต่ไก่โห่ ‘พี่เต้’ ลั่นไม่ว่ากติกาแบบใดก็พร้อมสู้  ย้ำใครอยู่ตรงข้ามลุงตู่เราเป็นพี่น้องกัน,https://mgronline.com/politics/detail/9640000091023,"พลเอก ประยุทธ์ จันทร์โอชา,พรรคไทยศรีวิไลย์,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2564,9,2021-09-14,11:05:00
2019-09-26 16:54:00,ไทยศรีวิไลย์มั่นใจมีทุจริตการติดตั้งระบบเทคโนโลยีสารสนเทศ สภาฯ,https://mgronline.com/politics/detail/9620000092971,"พรรคไทยศรีวิไลย์,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",-1.0,2562,9,2019-09-26,16:54:00
2019-09-18 11:29:00,รองเลขาฯ ไทยศรีวิไลย์ ปูดทุจริตระบบไอทีสภาเกียกกาย “มงคลกิตต์” เตรียมตั้งกระทู้ถาม,https://mgronline.com/politics/detail/9620000089871,"พรรคไทยศรีวิไลย์,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",-1.0,2562,9,2019-09-18,11:29:00
2019-04-03 14:08:00,“ไทยศรีวิไลย์” จี้อนาคตใหม่แสดงจุดยืนปกป้องสถาบันฯ หลังแกนนำพรรคแสดงความเห็นล่อแหลม,https://mgronline.com/politics/detail/9620000033024,"พรรคอนาคตใหม่-พรรคก้าวไกล,พรรคไทยศรีวิไลย์,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2562,4,2019-04-03,14:08:00
2018-12-11 13:53:00,ไทยศรีวิไลย์เสนอ “บิ๊กตู่” งัด ม.44 แก้คุณสมบัติผู้สมัคร ส.ส.ต้องสังกัดพรรคไม่น้อยกว่า 30 วัน พร้อมจี้ลาออกตำแหน่งนายกฯ-หัวหน้า คสช.หาก พปชร.เสนอชื่อ,https://mgronline.com/politics/detail/9610000122855,"พลเอก ประยุทธ์ จันทร์โอชา,พรรคพลังประชารัฐ,พรรคไทยศรีวิไลย์,","ครม. ชุดที่ 62,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2561,12,2018-12-11,13:53:00
2018-12-01 9:58:00,หัวหน้าพรรคไทยศรีวิไลย์ จี้ “บิ๊กตู่” ปรับรัฐมนตรีเกษตรฯ-รมว.พาณิชย์ สังเวยสินค้าเกษตรตกต่ำ,https://mgronline.com/politics/detail/9610000119706,"พลเอก ประยุทธ์ จันทร์โอชา,พรรคไทยศรีวิไลย์,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2561,12,2018-12-01,9:58:00
2018-11-22 10:40:00,ไทยศรีวิไลย์ยันไม่เสนอชื่อ “บิ๊กตู่” เป็นนายกรัฐมนตรีต่อ เห็นผลงานแล้วไม่ประทับใจ,https://mgronline.com/politics/detail/9610000116500,"พลเอก ประยุทธ์ จันทร์โอชา,พรรคไทยศรีวิไลย์,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2561,11,2018-11-22,10:40:00
2018-11-07 16:37:00,"ไทยศรีวิไลย์ บี้ บิ๊กตู่ เช็คบิลอาจจะล๊อคสเป็คจัดซื้อโครงการ DLIT สพฐ. งบกว่า 7,000 ล้านบาท ติง ใช้ระบบปฏิบัติการ Software จากเจ้าเดียว",https://mgronline.com/politics/detail/9610000111267,"พลเอก ประยุทธ์ จันทร์โอชา,พรรคไทยศรีวิไลย์,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2561,11,2018-11-07,16:37:00
2018-11-07 15:20:00,ไทยศรีวิไลย์ ยื่นหนังสือนายกฯ ระงับโครงการ DLIT ระบุส่อล็อกสเปกจัดซื้อ,https://mgronline.com/politics/detail/9610000111222,"พรรคไทยศรีวิไลย์,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",-1.0,2561,11,2018-11-07,15:20:00
