date_time,title,link,person,groups,sub_categories,categories,score,year,month,date,time
2021-06-18 14:16:00,มติเอกฉันท์ “บิ๊กป้อม” หน.พปชร.ต่อ “ธรรมนัส” เลขาฯ “นฤมล” เหรัญญิก ลุยภารกิจช่วย ปชช.,https://mgronline.com/politics/detail/9640000058996,"พลเอก ประวิตร วงษ์สุวรรณ,ร้อยเอก ธรรมนัส พรหมเผ่า,นฤมล ภิญโญสินวัฒน์,นฤมล ภิญโญสินวัฒน์,ร้อยเอก ธรรมนัส พรหมเผ่า,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2564,6,2021-06-18,14:16:00
2021-02-22 15:52:00,“ธรรมนัส” จ่อลงดาบ 6 ส.ส.พปชร.แหกมติพรรค “นฤมล” ปัดล็อบบี้ตัดคะแนน รมต.บางคน,https://mgronline.com/politics/detail/9640000017604,"ร้อยเอก ธรรมนัส พรหมเผ่า,นฤมล ภิญโญสินวัฒน์,นฤมล ภิญโญสินวัฒน์,ร้อยเอก ธรรมนัส พรหมเผ่า,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2564,2,2021-02-22,15:52:00
2020-07-20 23:20:00,จับตา พปชร.เคาะส่ง “สุริยะ” ชิง รมว.พลังงาน - “นฤมล” มีลุ้น รมต.ประจำสำนักนายกฯ,https://mgronline.com/politics/detail/9630000074496,"นฤมล ภิญโญสินวัฒน์,สุริยะ จึงรุ่งเรืองกิจ,สุริยะ จึงรุ่งเรืองกิจ,นฤมล ภิญโญสินวัฒน์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2563,7,2020-07-20,23:20:00
2020-07-18 1:01:00,“พปชร.” ยันชื่อ “สุริยะ” คุมพลังงาน จับตา “ลุงป้อม” ริบเก้าอี้ “เทวัญ” เปิดทาง “นฤมล” ขึ้นชั้น รมต.,https://mgronline.com/politics/detail/9630000073636,"พลเอก ประวิตร วงษ์สุวรรณ,เทวัญ ลิปตพัลลภ,นฤมล ภิญโญสินวัฒน์,สุริยะ จึงรุ่งเรืองกิจ,สุริยะ จึงรุ่งเรืองกิจ,นฤมล ภิญโญสินวัฒน์,เทวัญ ลิปตพัลลภ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2563,7,2020-07-18,1:01:00
2020-06-27 18:45:00,“อนุชา” เตรียมฟอร์มทีมเศรษฐกิจ พปชร.มอบ “นฤมล” หัวหน้าดึงคนดังเข้าร่วม,https://mgronline.com/politics/detail/9630000066281,"อนุชา นาคาศัย,นฤมล ภิญโญสินวัฒน์,นฤมล ภิญโญสินวัฒน์,อนุชา นาคาศัย,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2563,6,2020-06-27,18:45:00
2019-07-29 10:24:00,พปชร.เคาะ “นฤมล” เตรียมรับตำแหน่งโฆษกรัฐบาล,https://mgronline.com/politics/detail/9620000071885,"นฤมล ภิญโญสินวัฒน์,นฤมล ภิญโญสินวัฒน์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2562,7,2019-07-29,10:24:00
