,date_time,title,link,person,groups,sub_categories,categories,score,year,month
3490,2012-10-18 13:24:00,ปชป.บี้ รบ.ปล่อย “แม้ว” ไม่เคารพศาล “เหลิม” แถ กม.อุ้มชุมนุมเพื่อ ปชต. คดีปฏิวัติไม่นับ,https://mgronline.com/politics/detail/9550000127685,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,10
3503,2012-10-10 16:37:00,“มาร์ค” ดัก จะถอดยศอย่าลืม “แม้ว”-จี้ ผบ.ตร.อยู่ พท.หรือไม่ แฉชายชุดดำ 13 ต.ค.,https://mgronline.com/politics/detail/9550000124354,"อภิสิทธิ์ เวชชาชีวะ,พรรคเพื่อไทย,ทักษิณ ชินวัตร,","ส.ส. ชุดที่ 25,พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,10
3504,2012-10-10 15:38:00,ปชป.ไล่ “บิ๊กโอ๋” ดูไฟใต้ จี้ถอดยศ “แม้ว” ก่อน “มาร์ค” บี้โกงรับได้ ความจริงรับไม่ได้,https://mgronline.com/politics/detail/9550000124299,"อภิสิทธิ์ เวชชาชีวะ,พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","ส.ส. ชุดที่ 25,พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,10
3513,2012-10-08 14:56:00,ปชป.ย้อน พท. “มาร์ค” หนีทหาร “แม้ว” ก็อยากเป็น ปธน. เย้ยระวังนายใหญ่ตบปาก,https://mgronline.com/politics/detail/9550000123256,"อภิสิทธิ์ เวชชาชีวะ,พรรคประชาธิปัตย์,พรรคเพื่อไทย,ทักษิณ ชินวัตร,","ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,10
3529,2012-09-25 14:08:00,ปชป.เฉ่ง “นช.แม้ว” ชักใย “ปู” ลุยจำนำข้าวเปิดทางทุจริต ทำประเทศหายนะ,https://mgronline.com/politics/detail/9550000117797,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,9
3534,2012-09-24 13:13:00,ปชป.ย้อน “แดง-ทนายแม้ว” รับมีชายชุดดำ เย้ย “นพดล” เก่งจริงนายใหญ่คงไม่เร่ร่อน,https://mgronline.com/politics/detail/9550000117261,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,9
3548,2012-09-15 15:05:00,ปชป.จี้ “ปู” ถอนพาสปอร์ต “นช.แม้ว” ตามคำวินิจฉัยผู้ตรวจการฯ,https://mgronline.com/politics/detail/9550000113773,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,9
3554,2012-09-11 15:33:00,ปชป.จี้ “ปู” สอบ “คำรณวิทย์” ให้ “นช.แม้ว” ผู้ต้องหาหนีคดีติดยศ,https://mgronline.com/politics/detail/9550000111892,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,9
3559,2012-09-09 17:16:00,ปชป.จี้ รบ.เคลียร์ทดสอบระบายน้ำ กทม. แต่อยุธยาท่วม-เย้ยใช้ 30 บ.รักษาเพราะ “แม้ว”,https://mgronline.com/politics/detail/9550000110885,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,9
3560,2012-09-08 14:33:00,พท.บอก “นช.แม้ว” นักโทษหนีคดี ติดยศ “คำรณวิทย์” เป็นเรื่องส่วนตัว,https://mgronline.com/politics/detail/9550000110691,"พรรคเพื่อไทย,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2012,9
3589,2012-08-22 15:31:00,ปชป.บี้ “ปู” เอาจริงจับ “แม้ว” ขู่ฟันละเว้นหน้าที่-ชี้ รบ.ไม่สนภัยแล้ง ห่วงแต่น้ำท่วม,https://mgronline.com/politics/detail/9550000103373,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,8
3596,2012-08-19 14:17:00,ปชป.ซัด รบ.รวมหัวโกง ใช้ ส.ส.สวะป่วนสภา จี้มะกันพลิกลิ้นเคยห้าม “แม้ว” เข้าประเทศ,https://mgronline.com/politics/detail/9550000101938,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,8
3609,2012-08-10 15:45:00,ปชป.จี้รัฐยื่นคำร้องจับ “นช.แม้ว” ในสหรัฐฯ ยึกยักเจอข้อหาละเว้นปฏิบัติหน้าที่,https://mgronline.com/politics/detail/9550000098472,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,8
3617,2012-08-07 17:36:00,พท.ยันไม่ลักไก่ พ.ร.บ.ปรองดอง ปัด “แม้ว” ฆ่าตัดตอน ขู่ซักฟอกมั่ว มีไม่ไว้วางจิตกลับ,https://mgronline.com/politics/detail/9550000097017,"พรรคเพื่อไทย,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2012,8
3629,2012-08-01 16:48:00,ปชป.เตรียมยื่นสอบจริยธรรม “ค้อนปลอม” ปมคลิปเสียงฉาว ชี้รับใช้ “แม้ว”,https://mgronline.com/politics/detail/9550000094643,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,8
3632,2012-08-01 13:49:00,ปชป.ซัด “นพดล” โลกรู้ “แม้ว” คุม พท. แนะถ่ายทอดสด ถกแก้ รธน.,https://mgronline.com/politics/detail/9550000094533,"พรรคประชาธิปัตย์,พรรคเพื่อไทย,ทักษิณ ชินวัตร,","พรรคการเมือง,พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,8
3635,2012-07-31 15:07:00,ปชป.ซัด “ค้อนปลอม” ไม่มีใครเอา เชื่อ “แม้ว” รอจังหวะยื่น พ.ร.บ.ปรองดอง,https://mgronline.com/politics/detail/9550000094071,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,7
3637,2012-07-29 13:18:00,ปชป.อัดรัฐไม่แจงเหตุโจรใต้เหิมยิงทหาร ย้อน “แม้ว” ต้นเหตุ ท้า “เหลิม” ลงใต้,https://mgronline.com/politics/detail/9550000093087,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,7
3641,2012-07-27 16:23:00,ปชป.ซัด “นช.แม้ว” เล่นสกปรก หลังแผนกลับบ้านล่ม หันกลับมาพึ่งมุกอำมาตย์,https://mgronline.com/politics/detail/9550000092557,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,7
3642,2012-07-27 11:29:00,ทีม กม.ปชป.ยื่นผู้ตรวจฯ ไต่สวน “เพรียวพันธ์” พบ “นช.แม้ว” นักโทษหนีคดี,https://mgronline.com/politics/detail/9550000092367,"พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,7
3645,2012-07-25 10:28:00,ศาลฎีกาฯ รับฟ้อง “แม้ว” กับพวก ทุจริตปล่อยกู้กรุงไทย 9 พันล้าน,https://mgronline.com/politics/detail/9550000091201,"ศาลยุติธรรม,ทักษิณ ชินวัตร,","ศาลยุติธรรม,คนเบื้องหลังพรรคการเมือง,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,7
