,date_time,title,link,person,groups,sub_categories,categories,score,year,month
817,2021-03-05 14:14:00,“แอร์บูล” ไร้กังวลเสื้อแดงเดินเฉียด ทอ. ยันไม่มีนโยบายไอโอ “บิ๊กตู่” แนะอย่าตอบโต้,https://mgronline.com/politics/detail/9640000021604,"พลอากาศเอก แอร์บูล สุทธิวรรณ,พลเอก ประยุทธ์ จันทร์โอชา,พลอากาศเอก แอร์บูล สุทธิวรรณ,","ผบ. ทอ.,ครม. ชุดที่ 62,ส.ว. ชุดที่ 12,","สายทหาร,สายพรรคการเมือง,สายกลุ่มการเมือง,","ตำรวจ & ทหาร,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2021,3
909,2020-12-09 14:40:00,“แอร์บูล” ดับฝันม็อบ สาธารณรัฐทำไม่ได้ เมินกดดัน ผบ.นั่ง ส.ว. ชี้ถูกจับตามองอยู่แล้ว,https://mgronline.com/politics/detail/9630000126168,"พลอากาศเอก แอร์บูล สุทธิวรรณ,พลอากาศเอก แอร์บูล สุทธิวรรณ,","ผบ. ทอ.,ส.ว. ชุดที่ 12,","สายทหาร,สายกลุ่มการเมือง,","ตำรวจ & ทหาร,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,12
