,date_time,title,link,person,groups,sub_categories,categories,score,year,month
2828,2013-11-10 19:00:00,ม็อบ ปชป. ขยายพื้นที่แยกคอกวัวรับกลุ่มสีลม-อโศก “องอาจ” ชวนหยุดงานต้านนิรโทษฯ,https://mgronline.com/politics/detail/9560000140070,"ชวน หลีกภัย,องอาจ คล้ามไพบูลย์,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2013,11
2938,2013-09-12 15:42:00,ปชป.ไล่ “อนุสรณ์” ดูประวัติ “ชวน” ก่อนแขวะ ฉะคนรับใช้ทรราช จี้ “ปู” ปรามกุ๊ยแดง,https://mgronline.com/politics/detail/9560000115138,"ชวน หลีกภัย,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2013,9
2940,2013-09-11 17:35:00,“เพื่อไทย” สะดิ้ง เหน็บ “ชวน” อุ้มลูกพรรคยอมขัดหลักการ,https://mgronline.com/politics/detail/9560000114689,"ชวน หลีกภัย,พรรคเพื่อไทย,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2013,9
2942,2013-09-11 12:46:00,“ชวน” จี้ ปธ.รัฐสภาอิสระจากพรรค โอด ปชป.เป็นจำเลยทั้งที่ถูกกดดันก่อน,https://mgronline.com/politics/detail/9560000114458,"ชวน หลีกภัย,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2013,9
3041,2013-07-25 14:38:00,พท.โวยผู้ใหญ่ ปชป.อยู่เบื้องหลัง “ชวนนท์” ปลุกระดมต้านนิรโทษกรรม,https://mgronline.com/politics/detail/9560000091395,"ชวน หลีกภัย,พรรคประชาธิปัตย์,พรรคเพื่อไทย,","ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2013,7
3045,2013-07-23 18:24:00,ปชป.ปูด “ดีเอสไอ” จ้องออกหมายจับ “ชวน หลีกภัย” ปมเงินบริจาคพรรค,https://mgronline.com/politics/detail/9560000090465,"ชวน หลีกภัย,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2013,7
3333,2013-02-01 14:13:00,ปชป.บุกฝั่งธนฯ ชู 3 นโยบายสัปดาห์หน้า ปราศรัยถิ่น “เก่ง” เย็นนี้ “ชวน” ช่วยวันเสาร์,https://mgronline.com/politics/detail/9560000013378,"ชวน หลีกภัย,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2013,2
3616,2012-08-07 18:34:00,ปชป.เอือม “ดีเอสไอ” จับผิดเงินน้ำท่วม 400 ไม่เว้น-“ชวน” แนะต่อยอดข้อมูลซักฟอก,https://mgronline.com/politics/detail/9550000097056,"ชวน หลีกภัย,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,8
3899,2012-02-27 17:36:00,“ชวน” ปลุกขวัญ ปชป.ต้องยึดความถูกต้อง เชื่อกฎแห่งกรรมมีจริง,https://mgronline.com/politics/detail/9550000026233,"ชวน หลีกภัย,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,2
4129,2011-10-02 17:31:00,ปชป.แขวะ “ปู” ท่องสคริปต์เพี้ยน ชวนคนไทยปลูกหญ้าแพรกกันน้ำท่วม,https://mgronline.com/politics/detail/9540000125332,"ชวน หลีกภัย,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2011,10
4243,2011-07-13 13:19:00,“ชวน” เมินประชามติ รธน.50 แนะตั้ง กก.รื้อ ชี้ พท.แก้เพื่อตัวเองจ่อวิกฤตซ้ำ,https://mgronline.com/politics/detail/9540000086120,"ชวน หลีกภัย,พรรคเพื่อไทย,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2011,7
