,date_time,title,link,person,groups,sub_categories,categories,score,year,month
1794,2019-03-04 14:32:00,“วิษณุ” แย้มไม่นานรู้ชื่อ คกก.สรรหา ส.ว. รับประชุมกันทุกวัน,https://mgronline.com/politics/detail/9620000021878,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,3
1801,2019-03-01 14:07:00,“วิษณุ” ขออุบชื่อ กก.สรรหา ส.ว.หวั่นวิ่งเต้น เผยเสนอ 400 ชื่อให้ คสช.วันที่ 9 มี.ค.,https://mgronline.com/politics/detail/9620000021095,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,3
1804,2019-02-27 16:19:00,“วิษณุ” คาด 1-2 วันประชุม คกก.สรรหา แย้มคัดจาก สนช.-สปช.-สปท.-ภาคส่วนต่างๆ,https://mgronline.com/politics/detail/9620000020375,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,2
1827,2019-02-11 15:11:00,“วิษณุ” แย้มอำนาจ กกต.วินิจฉัยไม่จบต้องถึงศาล ชี้ กก.บห.ที่ออกก่อนชงชื่อส่อรอด,https://mgronline.com/politics/detail/9620000014611,"คณะกรรมการการเลือกตั้ง,วิษณุ เครืองาม,","กกต.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,2
1844,2019-01-31 15:06:00,“วิษณุ” ย้ำ “บิ๊กตู่” ตอบรับเข้าบัญชีรายชื่อ พปชร.ไม่เกี่ยวกันกับเสี่ยงยุบพรรค,https://mgronline.com/politics/detail/9620000010839,"พลเอก ประยุทธ์ จันทร์โอชา,วิษณุ เครืองาม,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,1
1911,2018-11-29 12:24:00,ปชป.อัด “วิษณุ” บิดเบือน ชี้ฟ้องแบ่งเขตไม่ได้เหตุมี ม.44 คุ้มครอง แย้มอาจไม่ร่วมถก 7 ธ.ค.,https://mgronline.com/politics/detail/9610000119033,"วิษณุ เครืองาม,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2018,11
2002,2018-07-06 15:54:00,“วิษณุ” ป้องพลังประชารัฐ ไม่ผิดเดินสายหาสมาชิก โยน กกต.ฟันหากพบใช้เงินฟาด,https://mgronline.com/politics/detail/9610000067336,"คณะกรรมการการเลือกตั้ง,วิษณุ เครืองาม,พรรคพลังประชารัฐ,","กกต.,ครม. ชุดที่ 62,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,7
2016,2018-06-01 13:42:00,“วิษณุ” แนะ “ดอน” ยังไม่ต้องลาออก รอศาลรัฐธรรมนูญชี้ขาดก่อน,https://mgronline.com/politics/detail/9610000054384,"ศาลรัฐธรรมนูญ,วิษณุ เครืองาม,ดอน ปรมัตถ์วินัย,ดอน ปรมัตถ์วินัย,","ศาลรัฐธรรมนูญ,ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ว. ชุดที่ 12,","สายศาล,สายพรรคการเมือง,สายพรรคการเมือง,สายกลุ่มการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,6
2025,2018-05-08 14:33:00,"“วิษณุ” ว่าตาม กกต. เด็ก พท.บินพบ""แม้ว""ไม่ผิด แค่เตือนปัญหาในอนาคต",https://mgronline.com/politics/detail/9610000045296,"คณะกรรมการการเลือกตั้ง,วิษณุ เครืองาม,พรรคเพื่อไทย,ทักษิณ ชินวัตร,","กกต.,ครม. ชุดที่ 62,พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,5
2065,2018-02-07 14:26:00,“วิษณุ” ชี้เหตุ “เปรมชัย” ล่าสัตว์ไม่น่าเกิด พ.ศ.นี้ ยันไม่เงียบโลกจับตา จนท.เอี่ยวก็โดน,https://mgronline.com/politics/detail/9610000012713,"วิษณุ เครืองาม,","ครม. ชุดที่ 62,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,2
