,date_time,title,link,person,groups,sub_categories,categories,score,year,month
443,2022-03-12 13:35:00,“เทวัญ” หน.พรรคชาติพัฒนา แง้ม ร่วมวงดินเนอร์ “บิ๊กตู่” หากไม่ติดภารกิจ พร้อมนำเรื่องแก้ปัญหา ศก.ไปถก,https://mgronline.com/politics/detail/9650000024469,"พลเอก ประยุทธ์ จันทร์โอชา,เทวัญ ลิปตพัลลภ,เทวัญ ลิปตพัลลภ,พรรคชาติพัฒนา,","ครม. ชุดที่ 62,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2022,3
449,2022-03-08 12:34:00,“ชาติพัฒนา-พลังท้องถิ่นไท” ถูกทิ้ง! พรรคร่วมรัฐบาลไม่ได้เชิญร่วมงานเลี้ยงเย็นนี้,https://mgronline.com/politics/detail/9650000022887,"พรรคพลังท้องถิ่นไท,พรรคชาติพัฒนา,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2022,3
1614,2019-06-04 15:54:00,“ชาติพัฒนา” มีมติร่วมรัฐบาล พปชร. ยัน 3 ส.ส.เตรียมยกมือโหวต “บิ๊กตู่”,https://mgronline.com/politics/detail/9620000053220,"พลเอก ประยุทธ์ จันทร์โอชา,พรรคพลังประชารัฐ,พรรคชาติพัฒนา,","ครม. ชุดที่ 62,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,6
2236,2016-08-08 18:00:00,“พรรคชาติพัฒนา” วอนลืมความเห็นต่างร่างรัฐธรรมนูญแล้วเดินหน้าเลือกตั้ง,https://mgronline.com/politics/detail/9590000078891,"พรรคชาติพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2016,8
2370,2015-05-14 18:54:00,“ชาติพัฒนา” ชงปฏิรูปการเมือง สอบโกงเสมอภาค พร้อมหนุนทำประชามติ,https://mgronline.com/politics/detail/9580000055120,"พรรคชาติพัฒนา,","พรรคการเมือง,","สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,5
