,date_time,title,link,person,groups,sub_categories,categories,score,year,month
1469,2019-09-30 13:07:00,“ปิยบุตร” มั่นใจอนาคตใหม่รักษาที่นั่ง ส.ส.นครปฐม,https://mgronline.com/politics/detail/9620000094051,"ปิยบุตร แสงกนกกุล,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,9
1500,2019-09-04 18:33:00,“ปิยบุตร” สอนหนังสือศาล รธน. ชี้คดี “ธนาธร” ต้องไต่สวนแบบ “ดอน” ปัด อนค.ทำแบ่งเค้ก กมธ.ไม่จบ,https://mgronline.com/politics/detail/9620000085111,"ดอน ปรมัตถ์วินัย,ธนาธร จึงรุ่งเรืองกิจ,ปิยบุตร แสงกนกกุล,ดอน ปรมัตถ์วินัย,พรรคอนาคตใหม่-พรรคก้าวไกล,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,ส.ว. ชุดที่ 12,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายกลุ่มการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,9
1524,2019-08-11 16:24:00,“ปิยบุตร” โต้ “บิ๊กแดง” ปัด อนค.ปล่อยข่าวปลอม ย้ำไม่เป็นศัตรูกองทัพ แนะ ผบ.ทบ.คุยกับคนรุ่นใหม่มากขึ้น,https://mgronline.com/politics/detail/9620000076456,"พลเอก อภิรัชต์ คงสมพงษ์,ปิยบุตร แสงกนกกุล,พลเอก อภิรัชต์ คงสมพงษ์,พรรคอนาคตใหม่-พรรคก้าวไกล,","ผบ. ทบ.,ส.ส. ชุดที่ 25,ส.ว. ชุดที่ 12,พรรคการเมือง,","สายทหาร,สายพรรคการเมือง,สายกลุ่มการเมือง,สายพรรคการเมือง,","ตำรวจ & ทหาร,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,8
1535,2019-07-25 14:43:00,"""ปิยบุตร"" เฉ่งนโยบายรัฐเลื่อนลอย รธน.ต้นตอปัญหา ยันอนค.รักสถาบันแต่แสดงออกต่างกัน",https://mgronline.com/politics/detail/9620000070793,"ปิยบุตร แสงกนกกุล,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,7
1678,2019-05-17 13:45:00,“ปิยบุตร” อ้างเพื่อไทยตั้ง รบ.ไม่คืบ “หญิงหน่อย” เปิดทางพรรคส้มเดินหน้าผุดขั้วที่ 3 ยันไม่เสียมารยาท,https://mgronline.com/politics/detail/9620000047271,"ปิยบุตร แสงกนกกุล,พรรคเพื่อไทย,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,5
1699,2019-05-08 21:38:00,“ปิยบุตร”โวยสูตรเพี้ยน ทำอนาคตใหม่เสียงหาย 7 คน จ่อร้องศาล รธน. “ธนาธร”ฝันรวมฝ่ายต้าน คสช.378 ที่นั่ง ปิดสวิตช์ ส.ว.,https://mgronline.com/politics/detail/9620000044284,"ธนาธร จึงรุ่งเรืองกิจ,ปิยบุตร แสงกนกกุล,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,5
1702,2019-05-08 12:19:00,“ปิยบุตร” ยื่น กกต.ห้ามใช้สูตรจัดสรรที่นั่งพรรคเล็ก ขู่ฟ้องแน่ถ้า อนาคตใหม่ ส.ส.ลด,https://mgronline.com/politics/detail/9620000044019,"คณะกรรมการการเลือกตั้ง,ปิยบุตร แสงกนกกุล,พรรคอนาคตใหม่-พรรคก้าวไกล,","กกต.,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,5
2009,2018-06-21 11:52:00,“ธนาธร-ปิยบุตร” ยื่นจดตั้ง “อนาคตใหม่” ยันไม่ร่วมวงถก คสช. ขึงขังอัด “อาสุริยะ” ฐานเผด็จการ,https://mgronline.com/politics/detail/9610000061643,"สุริยะ จึงรุ่งเรืองกิจ,สุริยะ จึงรุ่งเรืองกิจ,ธนาธร จึงรุ่งเรืองกิจ,ปิยบุตร แสงกนกกุล,พรรคอนาคตใหม่-พรรคก้าวไกล,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2018,6
2051,2018-03-27 11:50:00,“ปิยบุตร” ผวาพรรคอนาคตใหม่วูบ ยันแก้ ม.112 ความเห็นส่วนตัวไม่เกี่ยวพรรค,https://mgronline.com/politics/detail/9610000030304,"ปิยบุตร แสงกนกกุล,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,3
2054,2018-03-22 09:39:00,“ปิยบุตร” ฝันอนาคตใหม่ ชูล้างมรดก คสช. รื้อกองทัพ-ปฏิรูปศาล,https://mgronline.com/politics/detail/9610000028565,"ปิยบุตร แสงกนกกุล,พรรคอนาคตใหม่-พรรคก้าวไกล,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2018,3
